599340661	0	10.50	6	100	4	1000	1	0	0	0	1
703754523	0	15.00	1	100	4	100000	0	0	1	1	1
754987242	0	15.00	12	100	4	1	1	0	1	1	1
489674327	0	15.00	1	100	4	100	1	0	1	1	1
753574058	1	29.99	6	100	4	1000000	0	0	0	0	0
723448011	1	29.99	6	100	4	1000000	0	0	0	0	0
737706453	0	15.00	12	100	4	100	1	0	0	1	1
758612111	0	15.00	1	100	4	100	1	0	0	0	1
697674622	0	15.00	6	100	4	1	0	0	0	0	1
763196581	0	17.00	1	100	4	100	0	0	1	1	1
718650351	0	9.50	3	100	4	100	0	0	1	1	1
689622170	0	8.80	1	100	4	1	0	0	1	1	1
719546252	0	15.00	1	100	4	100	1	0	0	0	1
499144145	0	15.00	1	100	4	100	1	0	1	1	1
651613946	0	11.20	1	100	4	50	0	0	1	1	1
671078363	0	10.00	3	100	4	10000	1	0	1	1	1
716505921	0	15.00	1	100	4	100	0	0	0	0	1
712578445	0	6.00	1	100	4	100	1	0	1	0	1
767346370	0	12.00	12	100	4	100	1	0	0	1	1
670429550	0	15.00	1	100	4	100	1	0	0	0	1
607159058	0	12.50	12	100	4	1000	1	0	0	0	1
759585081	0	7.50	2	100	4	100	1	0	0	1	1
639315121	0	18.00	5	100	4	1	0	0	1	1	1
608801858	0	15.00	1	100	4	100	1	0	0	1	1
767344093	0	13.00	1	100	4	500	1	0	0	1	1
645204378	0	6.50	1	100	4	1000	1	0	0	0	1
617502080	0	7.00	3	100	4	5000	1	0	1	1	1
709759144	0	15.00	1	100	4	100	1	0	0	0	1
598089577	0	7.00	1	100	4	1000	1	0	0	0	1
702032328	0	12.00	1	100	4	50	0	0	1	-1	1
592122852	0	14.00	1	100	4	100	1	0	0	1	1
753287465	0	7.00	1	100	4	1000	1	0	0	0	1
692167301	0	13.80	1	100	4	100	0	0	1	1	1
711057994	0	8.80	1	100	4	50	0	0	1	1	1
694579622	0	8.88	1	100	4	100	1	0	1	1	1
618537203	0	16.80	1	100	4	100	1	0	0	0	1
376853232	0	10.50	1	100	4	100	1	0	0	1	1
626928750	0	16.80	1	100	4	100	1	0	0	0	1
619308975	0	10.00	1	100	4	100	1	0	1	0	1
641061997	0	18.00	15	100	4	1	0	0	1	1	1
771399720	0	8.88	1	100	4	100	1	0	1	1	1
687011623	0	13.80	3	100	4	100	0	0	1	1	1
759212539	0	12.00	1	100	4	1	0	0	0	0	1
623255170	0	15.00	1	100	4	100	1	0	1	1	1
764507419	0	7.50	3	100	4	100	1	0	1	1	1
762134920	0	6.00	1	100	4	100	1	0	0	0	1
347845719	0	8.00	2	100	4	100	1	0	0	0	1
759721876	0	15.00	1	100	4	100	0	0	1	1	1
755244582	1	29.99	6	100	4	1000000	0	0	0	0	0
562480331	0	9.00	1	100	4	100	1	0	1	1	1
740248604	0	15.00	1	100	4	100	1	0	0	0	1
498281545	0	15.00	1	100	4	100	1	0	1	1	1
490319587	0	15.00	1	100	4	1	0	0	0	0	1
742025898	0	12.00	1	100	4	100	0	0	0	1	1
753222953	0	8.50	3	100	4	50000	1	0	0	0	1
681084776	0	7.50	3	100	4	100	1	0	1	1	1
719614922	0	13.00	3	100	4	1000	0	0	0	0	1
552005873	0	15.00	1	100	4	100	1	0	1	1	1
666373550	0	14.00	1	100	4	100	0	0	1	1	1
771400422	0	8.00	6	100	4	100	1	0	1	1	1
650083028	0	16.00	1	100	4	100	1	0	0	1	1
725680334	0	20.00	1	100	4	1000	1	0	0	0	1
588517063	0	8.00	3	100	4	1000	1	0	0	0	1
769356921	0	7.00	1	100	4	100	1	0	0	0	1
346973365	1	17.00	12	100	4	3000000	0	0	1	0	0
734392740	0	18.00	1	100	4	50	0	0	0	0	1
549062958	0	12.00	12	100	4	100	0	0	1	1	1
365328941	0	17.00	6	100	4	100	1	0	1	1	1
619970896	0	16.80	1	100	4	100	1	0	0	0	1
677611074	0	9.00	3	100	4	100	1	0	0	1	1
616646593	0	16.80	1	100	4	100	1	0	0	0	1
708779154	0	15.00	1	100	4	50	0	0	0	0	1
768380021	0	10.00	3	100	4	100	0	0	1	1	1
769667369	1	29.99	6	80	3	1000000	0	0	0	0	0
498959408	0	12.00	1	100	4	100	1	0	1	1	1
710731013	0	15.60	6	100	4	1000	1	0	0	0	1
588817626	1	17.00	12	100	4	1000000	0	0	1	0	0
644943977	0	15.00	3	100	4	100	1	0	1	1	1
510170966	0	18.00	12	100	4	100	1	0	1	1	1
714439387	0	13.00	3	100	4	1000	0	0	0	0	1
579928889	0	15.00	1	100	4	1	1	0	0	0	1
527180818	0	10.00	6	100	4	100	0	0	0	1	1
486330710	0	15.00	3	100	4	1	0	0	0	0	1
753287783	0	9.00	6	100	4	1000	1	0	1	1	1
754014115	1	7.00	7	100	4	1000000	0	0	1	1	1
590660620	0	15.00	3	100	4	100000	1	0	0	0	1
664660566	0	13.50	24	100	4	1000	1	0	0	0	1
369764725	0	10.00	3	100	4	100	1	0	0	1	1
763241287	0	11.00	12	100	4	100	0	0	1	1	1
577671806	0	14.80	6	100	4	100	1	0	0	0	1
613406950	0	16.80	1	100	4	100	1	0	0	0	1
573676625	0	17.00	3	100	4	100	0	0	0	1	1
549051441	0	11.00	6	100	4	100	0	0	1	1	1
735115873	0	8.00	1	100	4	100	1	0	1	0	1
510435793	0	17.00	3	100	4	100	1	0	0	1	1
687521727	0	8.80	12	100	4	100	1	0	1	1	1
522445332	0	8.00	1	100	4	100	0	0	0	1	1
760876041	1	7.00	24	100	4	1000000	0	0	1	1	1
716557300	1	29.99	6	100	4	1000000	0	0	0	0	0
347687402	1	17.00	12	100	4	3000000	0	0	1	0	0
753984331	1	7.80	36	80	3	3000000	0	0	1	1	1
613405318	0	16.80	1	100	4	100	1	0	0	0	1
575163447	0	10.50	3	100	4	100	1	0	0	1	1
515644280	0	15.00	3	100	4	100	1	0	0	1	1
754027387	1	5.70	3	100	4	3000000	0	0	1	1	1
627874788	0	17.00	1	100	4	1	0	0	1	0	1
709762387	0	12.50	1	100	4	100	1	0	0	0	1
754020181	1	7.00	12	100	4	1000000	0	0	1	1	1
711385156	0	12.00	2	100	4	100	1	0	0	0	1
754036954	1	7.50	24	60	2	1000000	0	0	1	1	1
748087852	0	8.00	3	100	4	1000	1	0	1	1	1
690667570	0	12.00	1	100	4	100	1	0	0	0	1
617490350	0	8.00	12	100	4	1000	1	0	1	1	1
716520947	0	14.40	3	100	4	100	1	0	0	0	1
714921587	0	7.50	1	100	4	100	1	0	0	0	1
759166205	1	7.00	12	100	4	1000000	0	0	1	1	1
557320969	0	8.00	1	100	4	100	0	0	1	1	1
760875291	1	8.00	18	100	4	1000000	0	0	1	1	1
692176733	0	13.80	6	100	4	100	0	0	1	1	1
721295916	0	13.00	3	100	4	1000	0	0	0	0	1
595777718	0	15.00	1	100	4	50000	1	0	0	0	1
579461046	0	14.80	1	100	4	100	1	0	0	0	1
753983800	1	7.50	18	80	3	1000000	0	0	1	1	1
346893844	0	12.50	12	100	4	100	1	0	0	1	1
600554002	0	7.00	1	100	4	1	0	0	1	1	1
610533496	0	8.00	1	100	4	1	0	0	1	1	1
754980417	0	11.00	12	100	4	1000	1	0	1	1	1
620636499	0	16.80	1	100	4	100	1	0	0	0	1
759203660	1	7.40	18	100	4	1000000	0	0	1	1	1
753974770	1	8.00	24	100	4	3000000	0	0	1	1	1
625206670	0	16.80	1	100	4	100	1	0	0	0	1
568516756	0	17.00	3	100	4	100	1	0	1	1	1
759225320	1	8.00	12	100	4	1000000	0	0	1	1	1
646166255	0	17.99	10	100	4	1	0	0	1	1	1
369764149	0	8.00	6	100	4	100	1	0	0	1	1
760915230	1	7.20	12	100	4	3000000	0	0	1	1	1
720519127	0	6.00	1	100	4	100	1	0	1	-1	1
735120274	0	10.50	3	100	4	100	1	0	0	0	1
759201650	1	7.40	24	100	4	3000000	0	0	1	1	1
371076613	0	13.00	1	100	4	100	1	0	1	1	1
717257772	1	29.90	3	100	4	1000000	0	0	1	0	0
651283176	0	15.99	3	100	4	1	0	0	1	1	1
591762193	0	15.00	12	100	4	200000	1	0	0	0	1
716656830	0	9.00	2	100	4	100	1	0	0	0	1
542087248	0	10.00	3	100	4	100	1	0	1	1	1
771966089	1	7.20	18	80	3	1000000	1	0	0	0	0
762379762	1	7.40	24	60	2	1000000	1	0	0	0	0
621786287	0	16.80	1	100	4	100	1	0	0	0	1
504943226	0	10.00	1	100	4	100	1	0	0	1	1
578848743	0	17.01	10	100	4	100	0	0	0	1	1
740327069	0	9.50	1	100	4	100	1	0	0	0	1
760935945	1	6.50	24	80	3	1000000	0	0	1	1	1
721722083	1	29.90	6	100	4	1000000	0	0	0	0	0
642404369	0	22.00	3	100	4	100	0	0	0	0	1
645219252	0	7.00	2	100	4	1000	1	0	0	0	1
773701167	1	7.40	18	100	4	1000000	1	0	0	0	0
759235736	1	6.50	18	60	2	1000000	0	0	1	1	1
621786434	0	16.80	1	100	4	100	1	0	0	0	1
597565386	0	15.00	3	100	4	50000	1	0	0	0	1
587031521	1	17.50	12	100	4	1000000	0	0	1	0	0
668973307	0	12.00	1	100	4	1	0	0	1	1	1
753984274	1	7.60	24	80	3	1000000	0	0	1	1	1
514629910	0	12.00	1	100	4	100	1	0	1	1	1
577672223	0	14.80	6	100	4	100	1	0	0	0	1
768272976	1	7.00	24	60	2	1000000	1	0	0	0	0
695111446	0	9.00	1	100	4	1	0	0	0	-1	1
759228209	1	6.70	6	100	4	1000000	0	0	1	1	1
607714265	1	10.30	36	80	3	1000000	1	0	0	0	0
646238678	0	17.99	7	100	4	1	0	0	1	1	1
644594662	0	5.00	1	100	4	1	0	0	1	1	1
595813220	0	15.00	1	100	4	100000	1	0	0	0	1
598696971	0	15.00	6	100	4	200000	1	0	0	0	1
615629441	1	8.80	24	60	2	1000000	1	0	0	0	0
753981844	1	7.30	24	80	3	3000000	0	0	1	1	1
619963810	0	16.80	1	100	4	100	1	0	0	0	1
597565455	0	15.00	6	100	4	50000	1	0	0	0	1
369764965	0	9.50	2	100	4	100	1	0	0	1	1
595818815	0	15.00	6	100	4	100000	1	0	0	0	1
581863342	1	17.80	12	100	4	1000000	0	0	1	0	0
596917019	0	15.00	3	100	4	500000	1	0	0	0	1
625092842	0	16.80	1	100	4	100	1	0	0	0	1
595812146	0	15.00	12	100	4	50000	1	0	0	0	1
754034827	1	6.30	24	80	3	1000000	0	0	1	1	1
577061351	0	16.83	11	100	4	100	0	0	1	1	1
759166961	1	7.20	24	80	3	1000000	0	0	1	1	1
605713544	0	15.00	10	100	4	1	0	0	1	1	1
759176234	1	7.30	36	100	4	1000000	0	0	1	1	1
693911112	0	13.80	1	100	4	100	0	0	1	1	1
760885560	1	7.80	36	100	4	1000000	0	0	1	1	1
591761893	0	15.00	3	100	4	200000	1	0	0	0	1
579467007	0	9.98	4	100	4	100	0	0	1	1	1
591760576	0	15.00	1	100	4	200000	1	0	0	0	1
571887856	0	15.00	3	100	4	100	0	0	0	1	1
692171159	0	13.80	1	100	4	100	0	0	1	1	1
578848734	0	15.66	9	100	4	100	0	0	0	1	1
625099373	0	16.80	1	100	4	100	1	0	0	0	1
642580871	0	14.80	1	100	4	50000	1	0	0	0	1
739799561	1	29.99	6	100	4	1000000	0	0	0	0	0
587038247	1	17.00	12	100	4	1000000	0	0	1	0	0
635974731	0	12.00	4	100	4	1	0	0	1	1	1
572490307	0	14.80	6	100	4	100	1	0	0	0	1
